cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2013-3918,Microsoft,Windows,"Microsoft Windows Out-of-Bounds Write Vulnerability",2025-10-06,"Microsoft Windows contains an out-of-bounds write vulnerability in the InformationCardSigninHelper Class ActiveX control, icardie.dll. An attacker could exploit the vulnerability by constructing a specially crafted webpage. When a user views the webpage, the vulnerability could allow remote code execution. An attacker who successfully exploited this vulnerability could gain the same user rights as the current user. The impacted product could be end-of-life (EoL) and/or end-of-service (EoS). Users should discontinue product utilization.","Apply mitigations per vendor instructions, follow applicable BOD 22-01 guidance for cloud services, or discontinue use of the product if mitigations are unavailable.",2025-10-27,Unknown,"https://docs.microsoft.com/en-us/security-updates/securitybulletins/2013/ms13-090 ; https://nvd.nist.gov/vuln/detail/CVE-2013-3918",
CVE-2013-3893,Microsoft,"Internet Explorer","Microsoft Internet Explorer Resource Management Errors Vulnerability",2025-08-12,"Microsoft Internet Explorer contains a memory corruption vulnerability that allows for remote code execution. The impacted products could be end-of-life (EoL) and/or end-of-service (EoS). Users should discontinue product utilization.","Apply mitigations per vendor instructions, follow applicable BOD 22-01 guidance for cloud services, or discontinue use of the product if mitigations are unavailable.",2025-09-02,Unknown,"https://learn.microsoft.com/en-us/security-updates/securitybulletins/2013/ms13-080 ; https://nvd.nist.gov/vuln/detail/CVE-2013-3893",CWE-399
CVE-2013-3163,Microsoft,"Internet Explorer","Microsoft Internet Explorer Memory Corruption Vulnerability",2023-03-30,"Microsoft Internet Explorer contains a memory corruption vulnerability that allows remote attackers to execute code or cause a denial of service via a crafted website.","The impacted product is end-of-life and should be disconnected if still in use.",2023-04-20,Unknown,"https://learn.microsoft.com/en-us/security-updates/securitybulletins/2013/ms13-055; https://nvd.nist.gov/vuln/detail/CVE-2013-3163",CWE-94
CVE-2013-3993,IBM,"InfoSphere BigInsights","IBM InfoSphere BigInsights Invalid Input Vulnerability",2022-05-25,"Certain APIs within BigInsights can take invalid input that might allow attackers unauthorized access to read, write, modify, or delete data.","The impacted product is end-of-life and should be disconnected if still in use.",2022-06-15,Known,https://nvd.nist.gov/vuln/detail/CVE-2013-3993,CWE-264
CVE-2013-3896,Microsoft,Silverlight,"Microsoft Silverlight Information Disclosure Vulnerability",2022-05-25,"Microsoft Silverlight does not properly validate pointers during access to Silverlight elements, which allows remote attackers to obtain sensitive information via a crafted Silverlight application.","The impacted product is end-of-life and should be disconnected if still in use.",2022-06-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2013-3896,CWE-20
CVE-2013-3660,Microsoft,Win32k,"Microsoft Win32k Privilege Escalation Vulnerability",2022-03-28,"The EPATHOBJ::pprFlattenRec function in win32k.sys in the kernel-mode drivers in Microsoft does not properly initialize a pointer for the next object in a certain list, which allows local users to gain privileges.","Apply updates per vendor instructions.",2022-04-18,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2013-3660,CWE-119
CVE-2013-3897,Microsoft,"Internet Explorer","Microsoft Internet Explorer Use-After-Free Vulnerability",2022-03-03,"A use-after-free vulnerability exists within CDisplayPointer in Microsoft Internet Explorer that allows an attacker to remotely execute arbitrary code.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2013-3897,CWE-399
CVE-2013-3346,Adobe,"Reader and Acrobat","Adobe Reader and Acrobat Memory Corruption Vulnerability",2022-03-03,"Adobe Reader and Acrobat contain a memory corruption vulnerability which can allow attackers to execute arbitrary code or cause a denial of service.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2013-3346,CWE-119
CVE-2013-3906,Microsoft,"Graphics Component","Microsoft Graphics Component Memory Corruption Vulnerability",2022-02-15,"Microsoft Graphics Component contains a memory corruption vulnerability which can allow for remote code execution.","Apply updates per vendor instructions.",2022-08-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2013-3906,CWE-94
CVE-2013-3900,Microsoft,"WinVerifyTrust function","Microsoft WinVerifyTrust function Remote Code Execution",2022-01-10,"A remote code execution vulnerability exists in the way that the WinVerifyTrust function handles Windows Authenticode signature verification for PE files.","Apply updates per vendor instructions.",2022-07-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2013-3900,CWE-20
