cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2020-8218,"Pulse Secure","Pulse Connect Secure","Pulse Connect Secure Code Injection Vulnerability",2022-03-07,"A code injection vulnerability exists in Pulse Connect Secure that allows an attacker to crafted a URI to perform an arbitrary code execution via the admin web interface.","Apply updates per vendor instructions.",2022-09-07,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-8218,CWE-94
CVE-2020-8816,Pi-hole,AdminLTE,"Pi-Hole AdminLTE Remote Code Execution Vulnerability",2021-12-10,"Pi-hole Web v4.3.2 (aka AdminLTE) allows Remote Code Execution by privileged dashboard users via a crafted DHCP static lease.","Apply updates per vendor instructions.",2022-06-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-8816,CWE-78
CVE-2020-8193,Citrix,"Application Delivery Controller (ADC), Gateway, and SD-WAN WANOP Appliance","Citrix ADC, Gateway, and SD-WAN WANOP Appliance Authorization Bypass Vulnerability",2021-11-03,"Citrix ADC, Citrix Gateway, and multiple Citrix SD-WAN WANOP appliance models contain an authorization bypass vulnerability that may allow unauthenticated access to certain URL endpoints. The attacker must have access to the NetScaler IP (NSIP) in order to perform exploitation.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-8193,CWE-284
CVE-2020-8195,Citrix,"Application Delivery Controller (ADC), Gateway, and SD-WAN WANOP Appliance","Citrix ADC, Gateway, and SD-WAN WANOP Appliance Information Disclosure Vulnerability",2021-11-03,"Citrix ADC, Citrix Gateway, and multiple Citrix SD-WAN WANOP appliance models contain an information disclosure vulnerability.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-8195,CWE-20
CVE-2020-8196,Citrix,"Application Delivery Controller (ADC), Gateway, and SD-WAN WANOP Appliance","Citrix ADC, Gateway, and SD-WAN WANOP Appliance Information Disclosure Vulnerability",2021-11-03,"Citrix ADC, Citrix Gateway, and multiple Citrix SD-WAN WANOP appliance models contain an information disclosure vulnerability.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-8196,CWE-284
CVE-2020-8515,DrayTek,"Multiple Vigor Routers","Multiple DrayTek Vigor Routers Web Management Page Vulnerability",2021-11-03,"DrayTek Vigor3900, Vigor2960, and Vigor300B routers contain an unspecified vulnerability that allows for remote code execution.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-8515,CWE-78
CVE-2020-8657,EyesOfNetwork,EyesOfNetwork,"EyesOfNetwork Use of Hard-Coded Credentials Vulnerability",2021-11-03,"EyesOfNetwork contains a use of hard-coded credentials vulnerability, as it uses the same API key by default. Exploitation allows an attacker to calculate or guess the admin access token.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-8657,CWE-798
CVE-2020-8655,EyesOfNetwork,EyesOfNetwork,"EyesOfNetwork Improper Privilege Management Vulnerability",2021-11-03,"EyesOfNetwork contains an improper privilege management vulnerability that may allow a user to run commands as root via a crafted Nmap Scripting Engine (NSE) script to nmap7.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-8655,CWE-269
CVE-2020-8644,PlaySMS,PlaySMS,"PlaySMS Server-Side Template Injection Vulnerability",2021-11-03,"PlaySMS contains a server-side template injection vulnerability that allows for remote code execution.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-8644,CWE-94
CVE-2020-8243,Ivanti,"Pulse Connect Secure","Ivanti Pulse Connect Secure Code Execution Vulnerability",2021-11-03,"Ivanti Pulse Connect Secure contains an unspecified vulnerability in the admin web interface that could allow an authenticated attacker to upload a custom template to perform code execution.","Apply updates per vendor instructions.",2022-05-03,Unknown,"Reference CISA's ED 21-03 (https://www.cisa.gov/news-events/directives/ed-21-03-mitigate-pulse-connect-secure-product-vulnerabilities) for further guidance and requirements. Note: The due date for addressing this vulnerability aligns with the requirements outlined in ED 21-03. https://nvd.nist.gov/vuln/detail/CVE-2020-8243",CWE-94
CVE-2020-8260,Ivanti,"Pulse Connect Secure","Ivanti Pulse Connect Secure Code Execution Vulnerability",2021-11-03,"Pulse Connect Secure contains an unspecified vulnerability that allows an authenticated attacker to perform code execution using uncontrolled gzip extraction.","Apply updates per vendor instructions.",2022-05-03,Unknown,"Reference CISA's ED 21-03 (https://www.cisa.gov/news-events/directives/ed-21-03-mitigate-pulse-connect-secure-product-vulnerabilities) for further guidance and requirements. Note: The due date for addressing this vulnerability aligns with the requirements outlined in ED 21-03. https://nvd.nist.gov/vuln/detail/CVE-2020-8260",CWE-434
