cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2016-3714,ImageMagick,ImageMagick,"ImageMagick Improper Input Validation Vulnerability",2024-09-09,"ImageMagick contains an improper input validation vulnerability that affects the EPHEMERAL, HTTPS, MVG, MSL, TEXT, SHOW, WIN, and PLT coders. This allows a remote attacker to execute arbitrary code via shell metacharacters in a crafted image.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-09-30,Unknown,"This vulnerability affects a common open-source component, third-party library, or a protocol used by different products. For more information, please see: https://www.imagemagick.org/discourse-server/viewtopic.php?f=4&t=29588#p132726, https://imagemagick.org/archive/releases/; https://nvd.nist.gov/vuln/detail/CVE-2016-3714",CWE-20
CVE-2016-3427,Oracle,"Java SE and JRockit","Oracle Java SE and JRockit Unspecified Vulnerability",2023-05-12,"Oracle Java SE and JRockit contains an unspecified vulnerability that allows remote attackers to affect confidentiality, integrity, and availability via vectors related to Java Management Extensions (JMX). This vulnerability can be exploited through sandboxed Java Web Start applications and sandboxed Java applets. It can also be exploited by supplying data to APIs in the specified component without using sandboxed Java Web Start applications or sandboxed Java applets, such as through a web service.","Apply updates per vendor instructions.",2023-06-02,Unknown,"https://www.oracle.com/security-alerts/cpuapr2016v3.html; https://nvd.nist.gov/vuln/detail/CVE-2016-3427",
CVE-2016-3393,Microsoft,Windows,"Microsoft Windows Graphics Device Interface (GDI) Remote Code Execution Vulnerability",2022-05-25,"A remote code execution vulnerability exists due to the way the Windows GDI component handles objects in the memory. An attacker who successfully exploits this vulnerability could take control of the affected system.","Apply updates per vendor instructions.",2022-06-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3393,CWE-284
CVE-2016-3351,Microsoft,"Internet Explorer and Edge","Microsoft Internet Explorer and Edge Information Disclosure Vulnerability",2022-05-24,"An information disclosure vulnerability exists in the way that certain functions in Internet Explorer and Edge handle objects in memory. The vulnerability could allow an attacker to detect specific files on the user's computer.","Apply updates per vendor instructions.",2022-06-14,Known,https://nvd.nist.gov/vuln/detail/CVE-2016-3351,CWE-200
CVE-2016-3298,Microsoft,"Internet Explorer","Microsoft Internet Explorer Messaging API Information Disclosure Vulnerability",2022-05-24,"An information disclosure vulnerability exists when the Microsoft Internet Messaging API improperly handles objects in memory. An attacker who successfully exploited this vulnerability could allow the attacker to test for the presence of files on disk.","Apply updates per vendor instructions.",2022-06-14,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3298,CWE-200
CVE-2016-3309,Microsoft,Windows,"Microsoft Windows Kernel Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when the Windows kernel fails to properly handle objects in memory. An attacker who successfully exploited this vulnerability could run arbitrary code in kernel mode.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2016-3309,CWE-264
CVE-2016-3088,Apache,ActiveMQ,"Apache ActiveMQ Improper Input Validation Vulnerability",2022-02-10,"The Fileserver web application in Apache ActiveMQ allows remote attackers to upload and execute arbitrary files via an HTTP PUT followed by an HTTP MOVE request","Apply updates per vendor instructions.",2022-08-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3088,CWE-20
CVE-2016-3715,ImageMagick,ImageMagick,"ImageMagick Arbitrary File Deletion Vulnerability",2021-11-03,"ImageMagick contains an unspecified vulnerability that could allow users to delete files by using ImageMagick's 'ephemeral' pseudo protocol, which deletes files after reading.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3715,CWE-284
CVE-2016-3718,ImageMagick,ImageMagick,"ImageMagick Server-Side Request Forgery (SSRF) Vulnerability",2021-11-03,"ImageMagick contains an unspecified vulnerability that allows attackers to perform server-side request forgery (SSRF) via a crafted image.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3718,CWE-20
CVE-2016-3235,Microsoft,Office,"Microsoft Office OLE DLL Side Loading Vulnerability",2021-11-03,"Microsoft Office Object Linking & Embedding (OLE) dynamic link library (DLL) contains a side loading vulnerability due to it improperly validating input before loading libraries. Successful exploitation allows for remote code execution.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3235,CWE-264
CVE-2016-3976,SAP,NetWeaver,"SAP NetWeaver Directory Traversal Vulnerability",2021-11-03,"SAP NetWeaver Application Server Java Platforms contains a directory traversal vulnerability via a ..\ (dot dot backslash) in the fileName parameter to CrashFileDownloadServlet. This allows remote attackers to read files.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3976,CWE-22
CVE-2016-3643,SolarWinds,"Virtualization Manager","SolarWinds Virtualization Manager Privilege Escalation Vulnerability",2021-11-03,"SolarWinds Virtualization Manager allows for privilege escalation through leveraging a misconfiguration of sudo.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3643,CWE-264
