cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2013-0648,Adobe,"Flash Player","Adobe Flash Player Code Execution Vulnerability",2024-09-17,"Adobe Flash Player contains an unspecified vulnerability in the ExternalInterface ActionScript functionality that allows a remote attacker to execute arbitrary code via crafted SWF content.","The impacted product is end-of-life (EoL) and/or end-of-service (EoS). Users should discontinue utilization of the product.",2024-10-08,Unknown,"https://www.adobe.com/products/flashplayer/end-of-life-alternative.html#eol-alternative-faq ; https://nvd.nist.gov/vuln/detail/CVE-2013-0648",
CVE-2013-0643,Adobe,"Flash Player","Adobe Flash Player Incorrect Default Permissions Vulnerability",2024-09-17,"Adobe Flash Player contains an incorrect default permissions vulnerability in the Firefox sandbox that allows a remote attacker to execute arbitrary code via crafted SWF content. ","The impacted product is end-of-life (EoL) and/or end-of-service (EoS). Users should discontinue utilization of the product.",2024-10-08,Unknown,"https://www.adobe.com/products/flashplayer/end-of-life-alternative.html#eol-alternative-faq ; https://nvd.nist.gov/vuln/detail/CVE-2013-0643",CWE-264
CVE-2013-0431,Oracle,"Java Runtime Environment (JRE)","Oracle JRE Sandbox Bypass Vulnerability",2022-05-25,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle allows remote attackers to bypass the Java security sandbox.","Apply updates per vendor instructions.",2022-06-15,Known,https://nvd.nist.gov/vuln/detail/CVE-2013-0431,
CVE-2013-0422,Oracle,"Java Runtime Environment (JRE)","Oracle JRE Remote Code Execution Vulnerability",2022-05-25,"A vulnerability in the way Java restricts the permissions of Java applets could allow an attacker to execute commands on a vulnerable system.","Apply updates per vendor instructions.",2022-06-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2013-0422,CWE-264
CVE-2013-0074,Microsoft,Silverlight,"Microsoft Silverlight Double Dereference Vulnerability",2022-05-25,"Microsoft Silverlight does not properly validate pointers during HTML object rendering, which allows remote attackers to execute code via a crafted Silverlight application.","The impacted product is end-of-life and should be disconnected if still in use.",2022-06-15,Known,https://nvd.nist.gov/vuln/detail/CVE-2013-0074,
CVE-2013-0631,Adobe,ColdFusion,"Adobe ColdFusion Information Disclosure Vulnerability",2022-03-07,"Adobe Coldfusion contains an unspecified vulnerability, which could result in information disclosure from a compromised server.","Apply updates per vendor instructions.",2022-09-07,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2013-0631,CWE-200
CVE-2013-0629,Adobe,ColdFusion,"Adobe ColdFusion Directory Traversal Vulnerability",2022-03-07,"Adobe Coldfusion contains a directory traversal vulnerability, which could permit an unauthorized user access to restricted directories.","Apply updates per vendor instructions.",2022-09-07,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2013-0629,CWE-264
CVE-2013-0625,Adobe,ColdFusion,"Adobe ColdFusion Authentication Bypass Vulnerability",2022-03-07,"Adobe Coldfusion contains an authentication bypass vulnerability, which could result in an unauthorized user gaining administrative access.","Apply updates per vendor instructions.",2022-09-07,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2013-0625,CWE-255
CVE-2013-0641,Adobe,Reader,"Adobe Reader Buffer Overflow Vulnerability",2022-03-03,"A buffer overflow vulnerability exists in Adobe Reader which allows an attacker to perform remote code execution.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2013-0641,CWE-120
CVE-2013-0640,Adobe,"Reader and Acrobat","Adobe Reader and Acrobat Memory Corruption Vulnerability",2022-03-03,"An memory corruption vulnerability exists in the acroform.dll in Adobe Reader that allows an attacker to perform remote code execution.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2013-0640,CWE-787
CVE-2013-0632,Adobe,ColdFusion,"Adobe ColdFusion Authentication Bypass Vulnerability",2022-03-03,"An authentication bypass vulnerability exists in Adobe ColdFusion which could result in an unauthorized user gaining administrative access.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2013-0632,CWE-200
