cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2020-15069,Sophos,"XG Firewall","Sophos XG Firewall Buffer Overflow Vulnerability",2025-02-06,"Sophos XG Firewall contains a buffer overflow vulnerability that allows for remote code execution via the ""HTTP/S bookmark"" feature.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2025-02-27,Unknown,"https://community.sophos.com/b/security-blog/posts/advisory-buffer-overflow-vulnerability-in-user-portal ; https://nvd.nist.gov/vuln/detail/CVE-2020-15069",CWE-120
CVE-2020-11023,JQuery,JQuery,"JQuery Cross-Site Scripting (XSS) Vulnerability",2025-01-23,"JQuery contains a persistent cross-site scripting (XSS) vulnerability. When passing maliciously formed, untrusted input enclosed in HTML tags, JQuery's DOM manipulators can execute untrusted code in the context of the user's browser.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2025-02-13,Unknown,"https://blog.jquery.com/2020/04/10/jquery-3-5-0-released/ ; https://nvd.nist.gov/vuln/detail/CVE-2020-11023",CWE-79
CVE-2020-15415,DrayTek,"Multiple Vigor Routers","DrayTek Multiple Vigor Routers OS Command Injection Vulnerability",2024-09-30,"DrayTek Vigor3900, Vigor2960, and Vigor300B devices contain an OS command injection vulnerability in cgi-bin/mainfunction.cgi/cvmcfgupload that allows for remote code execution via shell metacharacters in a filename when the text/x-python-script content type is used.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-10-21,Unknown,"https://www.draytek.com/about/security-advisory/vigor3900-/-vigor2960-/-vigor300b-remote-code-injection/execution-vulnerability-(cve-2020-14472) ; https://nvd.nist.gov/vuln/detail/CVE-2020-15415",CWE-78
CVE-2020-14644,Oracle,"WebLogic Server","Oracle WebLogic Server Remote Code Execution Vulnerability",2024-09-18,"Oracle WebLogic Server, a product within the Fusion Middleware suite, contains a deserialization vulnerability. Unauthenticated attackers with network access via T3 or IIOP can exploit this vulnerability to achieve remote code execution.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-10-09,Unknown,"https://www.oracle.com/security-alerts/cpujul2020.html  ;  https://nvd.nist.gov/vuln/detail/CVE-2020-14644",
CVE-2020-13965,Roundcube,Webmail,"Roundcube Webmail Cross-Site Scripting (XSS) Vulnerability",2024-06-26,"Roundcube Webmail contains a cross-site scripting (XSS) vulnerability that allows a remote attacker to manipulate data via a malicious XML attachment.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-07-17,Unknown,"https://roundcube.net/news/2020/06/02/security-updates-1.4.5-and-1.3.12; https://nvd.nist.gov/vuln/detail/CVE-2020-13965",CWE-80
CVE-2020-17519,Apache,Flink,"Apache Flink Improper Access Control Vulnerability",2024-05-23,"Apache Flink contains an improper access control vulnerability that allows an attacker to read any file on the local filesystem of the JobManager through its REST interface.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-06-13,Unknown,"This vulnerability affects a common open-source component, third-party library, or a protocol used by different products. Please check with specific vendors for information on patching status. For more information, please see: https://lists.apache.org/thread/typ0h03zyfrzjqlnb7plh64df1g2383d; https://nvd.nist.gov/vuln/detail/CVE-2020-17519",CWE-552
CVE-2020-12641,Roundcube,"Roundcube Webmail","Roundcube Webmail Remote Code Execution Vulnerability",2023-06-22,"Roundcube Webmail contains an remote code execution vulnerability that allows attackers to execute code via shell metacharacters in a configuration setting for im_convert_path or im_identify_path.","Apply updates per vendor instructions.",2023-07-13,Unknown,"https://roundcube.net/news/2020/04/29/security-updates-1.4.4-1.3.11-and-1.2.10; https://nvd.nist.gov/vuln/detail/CVE-2020-12641",CWE-78
CVE-2020-1027,Microsoft,Windows,"Microsoft Windows Kernel Privilege Escalation Vulnerability",2022-05-23,"An elevation of privilege vulnerability exists in the way that the Windows Kernel handles objects in memory. An attacker who successfully exploited the vulnerability could execute code with elevated permissions.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-1027,CWE-787
CVE-2020-1956,Apache,Kylin,"Apache Kylin OS Command Injection Vulnerability",2022-03-25,"Apache Kylin contains an OS command injection vulnerability which could permit an attacker to perform remote code execution.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-1956,CWE-78
CVE-2020-1631,Juniper,"Junos OS","Juniper Junos OS Path Traversal Vulnerability",2022-03-25,"A path traversal vulnerability in the HTTP/HTTPS service used by J-Web, Web Authentication, Dynamic-VPN (DVPN), Firewall Authentication Pass-Through with Web-Redirect, and Zero Touch Provisioning (ZTP) allows an unauthenticated attacker to perform remote code execution.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-1631,"CWE-22, CWE-73"
CVE-2020-1938,Apache,Tomcat,"Apache Tomcat Improper Privilege Management Vulnerability",2022-03-03,"Apache Tomcat treats Apache JServ Protocol (AJP) connections as having higher trust than, for example, a similar HTTP connection. If such connections are available to an attacker, they can be exploited.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-1938,
CVE-2020-11899,"Treck TCP/IP stack",IPv6,"Treck TCP/IP stack Out-of-Bounds Read Vulnerability",2022-03-03,"The Treck TCP/IP stack contains an IPv6 out-of-bounds read vulnerability.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-11899,CWE-125
