cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2020-0618,Microsoft,"SQL Server","Microsoft SQL Server Reporting Services Remote Code Execution Vulnerability",2024-09-18,"Microsoft SQL Server Reporting Services contains a deserialization vulnerability when handling page requests incorrectly. An authenticated attacker can exploit this vulnerability to execute code in the context of the Report Server service account.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-10-09,Unknown,"https://msrc.microsoft.com/update-guide/en-US/advisory/CVE-2020-0618  ;  https://nvd.nist.gov/vuln/detail/CVE-2020-0618",CWE-502
CVE-2020-0638,Microsoft,"Update Notification Manager","Microsoft Update Notification Manager Privilege Escalation Vulnerability",2022-05-23,"Microsoft Update Notification Manager contains an unspecified vulnerability that allows for privilege escalation.","Apply updates per vendor instructions.",2022-06-13,Known,https://nvd.nist.gov/vuln/detail/CVE-2020-0638,
CVE-2020-0796,Microsoft,SMBv3,"Microsoft SMBv3 Remote Code Execution Vulnerability",2022-02-10,"A remote code execution vulnerability exists in the way that the Microsoft Server Message Block 3.1.1 (SMBv3) protocol handles certain requests. An attacker who successfully exploited the vulnerability could gain the ability to execute code on the target server or client.","Apply updates per vendor instructions.",2022-08-10,Known,https://nvd.nist.gov/vuln/detail/CVE-2020-0796,CWE-119
CVE-2020-0787,Microsoft,Windows,"Microsoft Windows Background Intelligent Transfer Service (BITS) Improper Privilege Management Vulnerability",2022-01-28,"Microsoft Windows BITS is vulnerable to to a privilege elevation vulnerability if it improperly handles symbolic links. An actor can exploit this vulnerability to execute arbitrary code with system-level privileges.","Apply updates per vendor instructions.",2022-07-28,Known,https://nvd.nist.gov/vuln/detail/CVE-2020-0787,"CWE-269, CWE-59"
CVE-2020-0041,Android,"Android Kernel","Android Kernel Out-of-Bounds Write Vulnerability",2021-11-03,"Android Kernel binder_transaction of binder.c contains an out-of-bounds write vulnerability due to an incorrect bounds check that could allow for local privilege escalation. This vulnerability was observed chained with CVE-2019-2215 and CVE-2020-0069 under exploit chain ""AbstractEmu.""","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-0041,CWE-20
CVE-2020-0069,MediaTek,"Multiple Chipsets","Mediatek Multiple Chipsets Insufficient Input Validation Vulnerability",2021-11-03,"Multiple MediaTek chipsets contain an insufficient input validation vulnerability and have missing SELinux restrictions in the Command Queue drivers ioctl handlers. This causes an out-of-bounds write leading to privilege escalation. This vulnerability was observed chained with CVE-2019-2215 and CVE-2020-0041 under exploit chain ""AbstractEmu.""","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-0069,CWE-787
CVE-2020-0878,Microsoft,"Edge and Internet Explorer","Microsoft Edge and Internet Explorer Memory Corruption Vulnerability",2021-11-03,"Microsoft Edge and Internet Explorer contain a memory corruption vulnerability that allows attackers to execute code in the context of the current user.","Apply updates per vendor instructions.",2022-05-03,Known,https://nvd.nist.gov/vuln/detail/CVE-2020-0878,CWE-787
CVE-2020-0683,Microsoft,Windows,"Microsoft Windows Installer Privilege Escalation Vulnerability",2021-11-03,"Microsoft Windows Installer contains a privilege escalation vulnerability when MSI packages process symbolic links, which allows attackers to bypass access restrictions to add or remove files.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-0683,
CVE-2020-0938,Microsoft,Windows,"Microsoft Windows Adobe Font Manager Library Remote Code Execution Vulnerability",2021-11-03,"Microsoft Windows Adobe Font Manager Library contains an unspecified vulnerability when handling specially crafted multi-master fonts (Adobe Type 1 PostScript format) that allows for remote code execution for all systems except Windows 10. For systems running Windows 10, an attacker who successfully exploited the vulnerability could execute code in an AppContainer sandbox context with limited privileges and capabilities.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-0938,CWE-787
CVE-2020-0986,Microsoft,Windows,"Microsoft Windows Kernel Privilege Escalation Vulnerability",2021-11-03,"Microsoft Windows kernel contains an unspecified vulnerability when handling objects in memory that allows attackers to escalate privileges and execute code in kernel mode.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-0986,CWE-787
