cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2017-0147,Microsoft,"SMBv1 server","Microsoft Windows SMBv1 Information Disclosure Vulnerability",2022-05-24,"The SMBv1 server in Microsoft Windows allows remote attackers to obtain sensitive information from process memory via a crafted packet.","Apply updates per vendor instructions.",2022-06-14,Known,https://nvd.nist.gov/vuln/detail/CVE-2017-0147,CWE-200
CVE-2017-0022,Microsoft,"XML Core Services","Microsoft XML Core Services Information Disclosure Vulnerability",2022-05-24,"Microsoft XML Core Services (MSXML) improperly handles objects in memory, allowing attackers to test for files on disk via a crafted web site.","Apply updates per vendor instructions.",2022-06-14,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-0022,CWE-200
CVE-2017-0005,Microsoft,Windows,"Microsoft Windows Graphics Device Interface (GDI) Privilege Escalation Vulnerability",2022-05-24,"The Graphics Device Interface (GDI) in Microsoft Windows allows local users to gain privileges via a crafted application.","Apply updates per vendor instructions.",2022-06-14,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-0005,CWE-119
CVE-2017-0149,Microsoft,"Internet Explorer","Microsoft Internet Explorer Memory Corruption Vulnerability",2022-05-24,"Microsoft Internet Explorer contains a memory corruption vulnerability that allows remote attackers to execute code or cause a denial-of-service (DoS) via a crafted website.","Apply updates per vendor instructions.",2022-06-14,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-0149,CWE-119
CVE-2017-0210,Microsoft,"Internet Explorer","Microsoft Internet Explorer Privilege Escalation Vulnerability",2022-05-24,"A privilege escalation vulnerability exists when Internet Explorer does not properly enforce cross-domain policies, which could allow an attacker to access information.","Apply updates per vendor instructions.",2022-06-14,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-0210,
CVE-2017-0148,Microsoft,"SMBv1 server","Microsoft SMBv1 Server Remote Code Execution Vulnerability",2022-04-06,"The SMBv1 server in Microsoft allows remote attackers to execute arbitrary code via crafted packets.","Apply updates per vendor instructions.",2022-04-27,Known,https://nvd.nist.gov/vuln/detail/CVE-2017-0148,CWE-20
CVE-2017-0213,Microsoft,Windows,"Microsoft Windows Privilege Escalation Vulnerability",2022-03-28,"Microsoft Windows COM Aggregate Marshaler allows for privilege escalation when an attacker runs a specially crafted application.","Apply updates per vendor instructions.",2022-04-18,Known,https://nvd.nist.gov/vuln/detail/CVE-2017-0213,
CVE-2017-0059,Microsoft,"Internet Explorer","Microsoft Internet Explorer Information Disclosure Vulnerability",2022-03-28,"Microsoft Internet Explorer allow remote attackers to obtain sensitive information from process memory via a crafted web site.","Apply updates per vendor instructions.",2022-04-18,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-0059,CWE-200
CVE-2017-0037,Microsoft,"Edge and Internet Explorer","Microsoft Edge and Internet Explorer Type Confusion Vulnerability",2022-03-28,"Microsoft Edge and Internet Explorer have a type confusion vulnerability in mshtml.dll, which allows remote code execution.","Apply updates per vendor instructions.",2022-04-18,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-0037,CWE-704
CVE-2017-0146,Microsoft,Windows,"Microsoft Windows SMB Remote Code Execution Vulnerability",2022-03-25,"The SMBv1 server in Microsoft Windows allows remote attackers to perform remote code execution.","Apply updates per vendor instructions.",2022-04-15,Known,https://nvd.nist.gov/vuln/detail/CVE-2017-0146,CWE-20
CVE-2017-0101,Microsoft,Windows,"Microsoft Windows Transaction Manager Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when the Windows Transaction Manager improperly handles objects in memory.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2017-0101,CWE-119
CVE-2017-0261,Microsoft,Office,"Microsoft Office Use-After-Free Vulnerability",2022-03-03,"Microsoft Office contains a use-after-free vulnerability which can allow for remote code execution.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-0261,CWE-416
CVE-2017-0001,Microsoft,"Graphics Device Interface (GDI)","Microsoft Graphics Device Interface (GDI) Privilege Escalation Vulnerability",2022-03-03,"The Graphics Device Interface (GDI) in Microsoft Windows Vista SP2; Windows Server 2008 SP2 and R2 SP1; Windows 7 SP1; Windows 8.1; Windows Server 2012 Gold and R2; Windows RT 8.1; and Windows 10 Gold, 1511, and 1607 allows local users to gain privileges","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-0001,
CVE-2017-0222,Microsoft,"Internet Explorer","Microsoft Internet Explorer Remote Code Execution Vulnerability",2022-02-25,"A remote code execution vulnerability exists when Internet Explorer improperly accesses objects in memory.","Apply updates per vendor instructions.",2022-08-25,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-0222,CWE-119
CVE-2017-0263,Microsoft,Win32k,"Microsoft Win32k Privilege Escalation Vulnerability",2022-02-10,"Microsoft Win32k contains a privilege escalation vulnerability due to the Windows kernel-mode driver failing to properly handle objects in memory.","Apply updates per vendor instructions.",2022-08-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-0263,CWE-416
CVE-2017-0262,Microsoft,Office,"Microsoft Office Remote Code Execution Vulnerability",2022-02-10,"A remote code execution vulnerability exists in Microsoft Office.","Apply updates per vendor instructions.",2022-08-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-0262,
CVE-2017-0145,Microsoft,SMBv1,"Microsoft SMBv1 Remote Code Execution Vulnerability",2022-02-10,"The SMBv1 server in multiple Microsoft Windows versions allows remote attackers to execute arbitrary code via crafted packets.","Apply updates per vendor instructions.",2022-08-10,Known,https://nvd.nist.gov/vuln/detail/CVE-2017-0145,CWE-20
CVE-2017-0144,Microsoft,SMBv1,"Microsoft SMBv1 Remote Code Execution Vulnerability",2022-02-10,"The SMBv1 server in multiple Microsoft Windows versions allows remote attackers to execute arbitrary code via crafted packets.","Apply updates per vendor instructions.",2022-08-10,Known,https://nvd.nist.gov/vuln/detail/CVE-2017-0144,CWE-20
