cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2019-7256,Nice,"Linear eMerge E3-Series","Nice Linear eMerge E3-Series OS Command Injection Vulnerability",2024-03-25,"Nice Linear eMerge E3-Series contains an OS command injection vulnerability that allows an attacker to conduct remote code execution.","Contact the vendor for guidance on remediating firmware, per their advisory.",2024-04-15,Unknown,"https://linear-solutions.com/wp-content/uploads/E3-Bulletin-06-27-2023.pdf, https://www.cisa.gov/news-events/ics-advisories/icsa-24-065-01; https://nvd.nist.gov/vuln/detail/CVE-2019-7256",CWE-78
CVE-2019-7195,QNAP,"Photo Station","QNAP Photo Station Path Traversal Vulnerability",2022-06-08,"QNAP devices running Photo Station contain an external control of file name or path vulnerability allowing remote attackers to access or modify system files.","Apply updates per vendor instructions.",2022-06-22,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-7195,CWE-22
CVE-2019-7194,QNAP,"Photo Station","QNAP Photo Station Path Traversal Vulnerability",2022-06-08,"QNAP devices running Photo Station contain an external control of file name or path vulnerability allowing remote attackers to access or modify system files.","Apply updates per vendor instructions.",2022-06-22,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-7194,CWE-22
CVE-2019-7193,QNAP,QTS,"QNAP QTS Improper Input Validation Vulnerability",2022-06-08,"QNAP QTS contains an improper input validation vulnerability allowing remote attackers to inject code on the system.","Apply updates per vendor instructions.",2022-06-22,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-7193,CWE-20
CVE-2019-7192,QNAP,"Photo Station","QNAP Photo Station Improper Access Control Vulnerability",2022-06-08,"QNAP NAS devices running Photo Station contain an improper access control vulnerability allowing remote attackers to gain unauthorized access to the system.","Apply updates per vendor instructions.",2022-06-22,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-7192,CWE-863
CVE-2019-7286,Apple,"Multiple Products","Apple Multiple Products Memory Corruption Vulnerability",2022-05-23,"Apple iOS, macOS, watchOS, and tvOS contain a memory corruption vulnerability that could allow for privilege escalation.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-7286,CWE-787
CVE-2019-7287,Apple,iOS,"Apple iOS Memory Corruption Vulnerability",2022-05-23,"Apple iOS contains a memory corruption vulnerability which could allow an attacker to perform remote code execution.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-7287,CWE-787
CVE-2019-7483,SonicWall,SMA100,"SonicWall SMA100 Directory Traversal Vulnerability",2022-03-28,"In SonicWall SMA100, an unauthenticated Directory Traversal vulnerability in the handleWAFRedirect CGI allows the user to test for the presence of a file on the server.","Apply updates per vendor instructions.",2022-04-18,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-7483,CWE-22
CVE-2019-7609,Elastic,Kibana,"Kibana Arbitrary Code Execution",2022-01-10,"Kibana contain an arbitrary code execution flaw in the Timelion visualizer.","Apply updates per vendor instructions.",2022-07-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-7609,CWE-94
CVE-2019-7238,Sonatype,"Nexus Repository Manager","Sonatype Nexus Repository Manager Incorrect Access Control Vulnerability",2021-12-10,"Sonatype Nexus Repository Manager before 3.15.0 has an incorrect access control vulnerability. Exploitation allows for remote code execution.","Apply updates per vendor instructions.",2022-06-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-7238,
CVE-2019-7481,SonicWall,SMA100,"SonicWall SMA100 SQL Injection Vulnerability",2021-11-03,"SonicWall SMA100 contains a SQL injection vulnerability allowing an unauthenticated user to gain read-only access to unauthorized resources.","Apply updates per vendor instructions.",2022-05-03,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-7481,CWE-89
