cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2024-42009,Roundcube,Webmail,"RoundCube Webmail Cross-Site Scripting Vulnerability",2025-06-09,"RoundCube Webmail contains a cross-site scripting vulnerability. This vulnerability could allow a remote attacker to steal and send emails of a victim via a crafted e-mail message that abuses a Desanitization issue in message_body() in program/actions/mail/show.php.","Apply mitigations per vendor instructions, follow applicable BOD 22-01 guidance for cloud services, or discontinue use of the product if mitigations are unavailable.",2025-06-30,Unknown,"https://roundcube.net/news/2024/08/04/security-updates-1.6.8-and-1.5.8 ; https://nvd.nist.gov/vuln/detail/CVE-2024-42009",CWE-79
CVE-2024-48248,NAKIVO,"Backup and Replication","NAKIVO Backup and Replication Absolute Path Traversal Vulnerability",2025-03-19,"NAKIVO Backup and Replication contains an absolute path traversal vulnerability that enables an attacker to read arbitrary files.","Apply mitigations per vendor instructions, follow applicable BOD 22-01 guidance for cloud services, or discontinue use of the product if mitigations are unavailable.",2025-04-09,Unknown,"https://helpcenter.nakivo.com/Release-Notes/Content/Release-Notes.htm ; https://nvd.nist.gov/vuln/detail/CVE-2024-48248",CWE-36
CVE-2024-4885,Progress,"WhatsUp Gold","Progress WhatsUp Gold Path Traversal Vulnerability",2025-03-03,"Progress WhatsUp Gold contains a path traversal vulnerability that allows an unauthenticated attacker to achieve remote code execution.","Apply mitigations per vendor instructions, follow applicable BOD 22-01 guidance for cloud services, or discontinue use of the product if mitigations are unavailable.",2025-03-24,Unknown,"https://community.progress.com/s/article/WhatsUp-Gold-Security-Bulletin-June-2024 ; https://nvd.nist.gov/vuln/detail/CVE-2024-4885",CWE-22
CVE-2024-49035,Microsoft,"Partner Center","Microsoft Partner Center Improper Access Control Vulnerability",2025-02-25,"Microsoft Partner Center contains an improper access control vulnerability that allows an attacker to escalate privileges.","Apply mitigations per vendor instructions, follow applicable BOD 22-01 guidance for cloud services, or discontinue use of the product if mitigations are unavailable.",2025-03-18,Unknown,"https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-49035 ; https://nvd.nist.gov/vuln/detail/CVE-2024-49035",CWE-269
CVE-2024-41710,Mitel,"SIP Phones","Mitel SIP Phones Argument Injection Vulnerability",2025-02-12,"Mitel 6800 Series, 6900 Series, and 6900w Series SIP Phones, including the 6970 Conference Unit, contain an argument injection vulnerability due to insufficient parameter sanitization during the boot process. Successful exploitation may allow an attacker to execute arbitrary commands within the context of the system.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2025-03-05,Unknown,"https://www.mitel.com/-/media/mitel/file/pdf/support/security-advisories/security-bulletin_24-0019-001-v2.pdf ; https://nvd.nist.gov/vuln/detail/CVE-2024-41710",CWE-88
CVE-2024-40891,Zyxel,"DSL CPE Devices","Zyxel DSL CPE OS Command Injection Vulnerability",2025-02-11,"Multiple Zyxel DSL CPE devices contain a post-authentication command injection vulnerability in the management commands that could allow an authenticated attacker to execute OS commands via Telnet.","The impacted product could be end-of-life (EoL) and/or end-of-service (EoS). Users should discontinue product utilization if a current mitigation is unavailable.",2025-03-04,Unknown,"https://www.zyxel.com/global/en/support/security-advisories/zyxel-security-advisory-for-command-injection-and-insecure-default-credentials-vulnerabilities-in-certain-legacy-dsl-cpe-02-04-2025 ; https://www.zyxel.com/service-provider/global/en/security-advisories/zyxel-security-advisory-command-injection-insecure-in-certain-legacy-dsl-cpe-02-04-2025 ; https://nvd.nist.gov/vuln/detail/CVE-2024-40891",CWE-78
CVE-2024-40890,Zyxel,"DSL CPE Devices","Zyxel DSL CPE OS Command Injection Vulnerability",2025-02-11,"Multiple Zyxel DSL CPE devices contain a post-authentication command injection vulnerability in the CGI program that could allow an authenticated attacker to execute OS commands via a crafted HTTP request.","The impacted product could be end-of-life (EoL) and/or end-of-service (EoS). Users should discontinue product utilization if a current mitigation is unavailable.",2025-03-04,Unknown,"https://www.zyxel.com/global/en/support/security-advisories/zyxel-security-advisory-for-command-injection-and-insecure-default-credentials-vulnerabilities-in-certain-legacy-dsl-cpe-02-04-2025 ; https://www.zyxel.com/service-provider/global/en/security-advisories/zyxel-security-advisory-command-injection-insecure-in-certain-legacy-dsl-cpe-02-04-2025 ; https://nvd.nist.gov/vuln/detail/CVE-2024-40890",CWE-78
CVE-2024-45195,Apache,OFBiz,"Apache OFBiz Forced Browsing Vulnerability",2025-02-04,"Apache OFBiz contains a forced browsing vulnerability that allows a remote attacker to obtain unauthorized access.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2025-02-25,Unknown,"This vulnerability affects a common open-source component, third-party library, or a protocol used by different products. Please check with specific vendors for information on patching status. For more information, please see: https://ofbiz.apache.org/security.html ; https://nvd.nist.gov/vuln/detail/CVE-2024-45195",CWE-425
CVE-2024-41713,Mitel,MiCollab,"Mitel MiCollab Path Traversal Vulnerability",2025-01-07,"Mitel MiCollab contains a path traversal vulnerability that could allow an attacker to gain unauthorized and unauthenticated access. This vulnerability can be chained with CVE-2024-55550, which allows an unauthenticated, remote attacker to read arbitrary files on the server.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2025-01-28,Known,"https://www.mitel.com/support/security-advisories/mitel-product-security-advisory-misa-2024-0029 ; https://nvd.nist.gov/vuln/detail/CVE-2024-41713 ",CWE-22
CVE-2024-49138,Microsoft,Windows,"Microsoft Windows Common Log File System (CLFS) Driver Heap-Based Buffer Overflow Vulnerability",2024-12-10,"Microsoft Windows Common Log File System (CLFS) driver contains a heap-based buffer overflow vulnerability that allows a local attacker to escalate privileges.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-12-31,Unknown,"https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2024-49138 ; https://nvd.nist.gov/vuln/detail/CVE-2024-49138",CWE-122
CVE-2024-44309,Apple,"Multiple Products","Apple Multiple Products Cross-Site Scripting (XSS) Vulnerability",2024-11-21,"Apple iOS, macOS, and other Apple products contain an unspecified vulnerability when processing maliciously crafted web content that may lead to a cross-site scripting (XSS) attack.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-12-12,Unknown,"https://support.apple.com/en-us/121752, https://support.apple.com/en-us/121753, https://support.apple.com/en-us/121754, https://support.apple.com/en-us/121755, https://support.apple.com/en-us/121756 ; https://nvd.nist.gov/vuln/detail/CVE-2024-44309",CWE-79
CVE-2024-44308,Apple,"Multiple Products","Apple Multiple Products Code Execution Vulnerability",2024-11-21,"Apple iOS, macOS, and other Apple products contain an unspecified vulnerability when processing maliciously crafted web content that may lead to arbitrary code execution.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-12-12,Unknown,"https://support.apple.com/en-us/121752, https://support.apple.com/en-us/121753, https://support.apple.com/en-us/121754, https://support.apple.com/en-us/121755, https://support.apple.com/en-us/121756 ; https://nvd.nist.gov/vuln/detail/CVE-2024-44308",
CVE-2024-43451,Microsoft,Windows,"Microsoft Windows NTLMv2 Hash Disclosure Spoofing Vulnerability",2024-11-12,"Microsoft Windows contains an NTLMv2 hash spoofing vulnerability that could result in disclosing a user's NTLMv2 hash to an attacker via a file open operation. The attacker could then leverage this hash to impersonate that user.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-12-03,Unknown,"https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-43451 ; https://nvd.nist.gov/vuln/detail/CVE-2024-43451",CWE-73
