cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2017-1000353,Jenkins,Jenkins,"Jenkins Remote Code Execution Vulnerability",2025-10-02,"Jenkins contains a remote code execution vulnerability. This vulnerability that could allowed attackers to transfer a serialized Java SignedObject object to the remoting-based Jenkins CLI, that would be deserialized using a new ObjectInputStream, bypassing the existing blocklist-based protection mechanism.","Apply mitigations per vendor instructions, follow applicable BOD 22-01 guidance for cloud services, or discontinue use of the product if mitigations are unavailable.",2025-10-23,Unknown,"https://www.jenkins.io/security/advisory/2017-04-26/ ; https://nvd.nist.gov/vuln/detail/CVE-2017-1000353",
CVE-2017-12637,SAP,NetWeaver,"SAP NetWeaver Directory Traversal Vulnerability",2025-03-19,"SAP NetWeaver Application Server (AS) Java contains a directory traversal vulnerability in scheduler/ui/js/ffffffffbca41eb4/UIUtilJavaScriptJS that allows a remote attacker to read arbitrary files via a .. (dot dot) in the query string.","Apply mitigations per vendor instructions, follow applicable BOD 22-01 guidance for cloud services, or discontinue use of the product if mitigations are unavailable.",2025-04-09,Unknown,"SAP users must have an account to log in and access the patch: https://me.sap.com/notes/3476549 ; https://nvd.nist.gov/vuln/detail/CVE-2017-12637",CWE-22
CVE-2017-1000253,Linux,Kernel,"Linux Kernel PIE Stack Buffer Corruption Vulnerability ",2024-09-09,"Linux kernel contains a position-independent executable (PIE) stack buffer corruption vulnerability in load_elf_ binary() that allows a local attacker to escalate privileges. ","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-09-30,Known,"This vulnerability affects a common open-source component, third-party library, or a protocol used by different products. For more information, please see: https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=a87938b2e246b81b4fb713edb371a9fa3c5c3c86; https://nvd.nist.gov/vuln/detail/CVE-2017-1000253",CWE-119
CVE-2017-18368,Zyxel,"P660HN-T1A Routers","Zyxel P660HN-T1A Routers Command Injection Vulnerability",2023-08-07,"Zyxel P660HN-T1A routers contain a command injection vulnerability in the Remote System Log forwarding function, which is accessible by an unauthenticated user and exploited via the remote_host parameter of the ViewLog.asp page.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2023-08-28,Unknown,"https://www.zyxel.com/global/en/support/security-advisories/zyxel-security-advisory-for-a-new-variant-of-gafgyt-malware; https://www.zyxel.com/global/en/support/security-advisories/zyxel-security-advisory-for-command-injection-vulnerability-in-p660hn-t1a-dsl-cpe; https://nvd.nist.gov/vuln/detail/CVE-2017-18368",CWE-78
CVE-2017-11357,Telerik,"User Interface (UI) for ASP.NET AJAX","Telerik UI for ASP.NET AJAX Insecure Direct Object Reference Vulnerability",2023-01-26,"Telerik UI for ASP.NET AJAX contains an insecure direct object reference vulnerability in RadAsyncUpload that can result in file uploads in a limited location and/or remote code execution.","Apply updates per vendor instructions.",2023-02-16,Known,"https://docs.telerik.com/devtools/aspnet-ajax/knowledge-base/asyncupload-insecure-direct-object-reference; https://nvd.nist.gov/vuln/detail/CVE-2017-11357",CWE-20
CVE-2017-15944,"Palo Alto Networks",PAN-OS,"Palo Alto Networks PAN-OS Remote Code Execution Vulnerability",2022-08-18,"Palo Alto Networks PAN-OS contains multiple, unspecified vulnerabilities which can allow for remote code execution when chained.","Apply updates per vendor instructions.",2022-09-08,Unknown,"https://security.paloaltonetworks.com/CVE-2017-15944; https://nvd.nist.gov/vuln/detail/CVE-2017-15944",
CVE-2017-18362,Kaseya,"Virtual System/Server Administrator (VSA)","Kaseya VSA SQL Injection Vulnerability",2022-05-24,"ConnectWise ManagedITSync integration for Kaseya VSA is vulnerable to unauthenticated remote commands that allow full direct access to the Kaseya VSA database.","The impacted product is end-of-life and should be disconnected if still in use.",2022-06-14,Known,https://nvd.nist.gov/vuln/detail/CVE-2017-18362,CWE-89
CVE-2017-11317,Telerik,"User Interface (UI) for ASP.NET AJAX","Telerik UI for ASP.NET AJAX Unrestricted File Upload Vulnerability",2022-04-11,"Telerik.Web.UI in Progress Telerik UI for ASP.NET AJAX allows remote attackers to perform arbitrary file uploads or execute arbitrary code.","Apply updates per vendor instructions.",2022-05-02,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-11317,CWE-326
CVE-2017-12617,Apache,Tomcat,"Apache Tomcat Remote Code Execution Vulnerability",2022-03-25,"When running Apache Tomcat, it is possible to upload a JSP file to the server via a specially crafted request. This JSP could then be requested and any code it contained would be executed by the server.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-12617,CWE-434
CVE-2017-12615,Apache,Tomcat,"Apache Tomcat on Windows Remote Code Execution Vulnerability",2022-03-25,"When running Apache Tomcat on Windows with HTTP PUTs enabled, it is possible to upload a JSP file to the server via a specially crafted request. This JSP could then be requested and any code it contained would be executed by the server.","Apply updates per vendor instructions.",2022-04-15,Known,https://nvd.nist.gov/vuln/detail/CVE-2017-12615,CWE-434
CVE-2017-12319,Cisco,"IOS XE Software","Cisco IOS XE Software Ethernet Virtual Private Network Border Gateway Protocol Denial-of-Service Vulnerability",2022-03-03,"A vulnerability in the Border Gateway Protocol (BGP) over an Ethernet Virtual Private Network (EVPN) for Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause the device to reload, resulting in a denial of service (DoS) condition, or potentially corrupt the BGP routing table, which could result in network instability.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-12319,CWE-20
CVE-2017-12240,Cisco,"IOS and IOS XE Software","Cisco IOS and IOS XE Software DHCP Remote Code Execution Vulnerability",2022-03-03,"The Dynamic Host Configuration Protocol (DHCP) relay subsystem of Cisco IOS and Cisco IOS XE Software contains a vulnerability that could allow an unauthenticated, remote attacker to execute arbitrary code and gain full control of an affected system.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-12240,CWE-20
CVE-2017-12238,Cisco,"Catalyst 6800 Series Switches","Cisco Catalyst 6800 Series Switches VPLS Denial-of-Service Vulnerability",2022-03-03,"A vulnerability in the Virtual Private LAN Service (VPLS) code of Cisco IOS for Cisco Catalyst 6800 Series Switches could allow an unauthenticated, adjacent attacker to cause a denial of service.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-12238,CWE-399
CVE-2017-12237,Cisco,"IOS and IOS XE Software","Cisco IOS and IOS XE Software Internet Key Exchange Denial-of-Service Vulnerability",2022-03-03,"A vulnerability in the Internet Key Exchange Version 2 (IKEv2) module of Cisco IOS and Cisco IOS XE could allow an unauthenticated, remote attacker to cause high CPU utilization, traceback messages, or a reload of an affected device that leads to a denial of service.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-12237,CWE-399
CVE-2017-12235,Cisco,"IOS software","Cisco IOS Software for Cisco Industrial Ethernet Switches PROFINET Denial-of-Service Vulnerability",2022-03-03,"A vulnerability in the implementation of the PROFINET Discovery and Configuration Protocol (PN-DCP) for Cisco IOS could allow an unauthenticated, remote attacker to cause an affected device to reload, resulting in a denial of service.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-12235,CWE-20
CVE-2017-12234,Cisco,"IOS software","Cisco IOS Software Common Industrial Protocol Request Denial-of-Service Vulnerability",2022-03-03,"There is a vulnerability in the implementation of the Common Industrial Protocol (CIP) feature in Cisco IOS could allow an unauthenticated, remote attacker to cause an affected device to reload, resulting in a denial of service.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-12234,CWE-20
CVE-2017-12233,Cisco,"IOS software","Cisco IOS Software Common Industrial Protocol Request Denial-of-Service Vulnerability",2022-03-03,"There is a vulnerability in the implementation of the Common Industrial Protocol (CIP) feature in Cisco IOS could allow an unauthenticated, remote attacker to cause an affected device to reload, resulting in a denial of service.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-12233,CWE-20
CVE-2017-12232,Cisco,"IOS software","Cisco IOS Software for Cisco Integrated Services Routers Denial-of-Service Vulnerability",2022-03-03,"A vulnerability in the implementation of a protocol in Cisco Integrated Services Routers Generation 2 (ISR G2) Routers running Cisco IOS could allow an unauthenticated, adjacent attacker to cause an affected device to reload, resulting in a denial of service.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-12232,CWE-399
CVE-2017-12231,Cisco,"IOS software","Cisco IOS Software Network Address Translation Denial-of-Service Vulnerability",2022-03-03,"A vulnerability in the implementation of Network Address Translation (NAT) functionality in Cisco IOS could allow an unauthenticated, remote attacker to cause a denial of service.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-12231,CWE-399
CVE-2017-11826,Microsoft,Office,"Microsoft Office Remote Code Execution Vulnerability",2022-03-03,"A remote code execution vulnerability exists in Microsoft Office software when the software fails to properly handle objects in memory. An attacker who successfully exploited the vulnerability could run arbitrary code in the context of the current user.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-11826,CWE-119
CVE-2017-11292,Adobe,"Flash Player","Adobe Flash Player Type Confusion Vulnerability",2022-03-03,"Adobe Flash Player contains a type confusion vulnerability which can allow for remote code execution.","The impacted product is end-of-life and should be disconnected if still in use.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-11292,CWE-843
CVE-2017-10271,Oracle,"WebLogic Server","Oracle Corporation WebLogic Server Remote Code Execution Vulnerability",2022-02-10,"Oracle Corporation WebLogic Server contains a vulnerability that allows for remote code execution.","Apply updates per vendor instructions.",2022-08-10,Known,https://nvd.nist.gov/vuln/detail/CVE-2017-10271,
CVE-2017-1000486,Primetek,"Primefaces Application","Primetek Primefaces Remote Code Execution Vulnerability",2022-01-10,"Primetek Primefaces is vulnerable to a weak encryption flaw resulting in remote code execution","Apply updates per vendor instructions.",2022-07-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-1000486,CWE-326
CVE-2017-17562,Embedthis,GoAhead,"Embedthis GoAhead Remote Code Execution Vulnerability",2021-12-10,"Embedthis GoAhead before 3.6.5 allows remote code execution if CGI is enabled and a CGI program is dynamically linked.","Apply updates per vendor instructions.",2022-06-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-17562,CWE-20
CVE-2017-12149,"Red Hat","JBoss Application Server","Red Hat JBoss Application Server Remote Code Execution Vulnerability",2021-12-10,"The JBoss Application Server, shipped with Red Hat Enterprise Application Platform 5.2, allows an attacker to execute arbitrary code via crafted serialized data.","Apply updates per vendor instructions.",2022-06-10,Known,https://nvd.nist.gov/vuln/detail/CVE-2017-12149,CWE-502
CVE-2017-11882,Microsoft,Office,"Microsoft Office Memory Corruption Vulnerability",2021-11-03,"Microsoft Office contains a memory corruption vulnerability that allows remote code execution in the context of the current user.","Apply updates per vendor instructions.",2022-05-03,Known,https://nvd.nist.gov/vuln/detail/CVE-2017-11882,CWE-119
CVE-2017-11774,Microsoft,Office,"Microsoft Office Outlook Security Feature Bypass Vulnerability",2021-11-03,"Microsoft Office Outlook contains a security feature bypass vulnerability due to improperly handling objects in memory. Successful exploitation allows an attacker to execute commands.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-11774,CWE-119
