cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2018-0824,Microsoft,Windows,"Microsoft COM for Windows Deserialization of Untrusted Data Vulnerability",2024-08-05,"Microsoft COM for Windows contains a deserialization of untrusted data vulnerability that allows for privilege escalation and remote code execution via a specially crafted file or script.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-08-26,Unknown,"https://msrc.microsoft.com/update-guide/en-US/advisory/CVE-2018-0824; https://nvd.nist.gov/vuln/detail/CVE-2018-0824",CWE-502
CVE-2018-0147,Cisco,"Secure Access Control System (ACS)","Cisco Secure Access Control System Java Deserialization Vulnerability",2022-03-25,"A vulnerability in Java deserialization used by Cisco Secure Access Control System (ACS) could allow an unauthenticated, remote attacker to execute arbitrary commands on an affected device. The vulnerability is due to insecure deserialization of user-supplied content by the affected software.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0147,CWE-20
CVE-2018-0125,Cisco,"VPN Routers","Cisco VPN Routers Remote Code Execution Vulnerability",2022-03-25,"A vulnerability in the web interface of the Cisco VPN Routers could allow an unauthenticated, remote attacker to execute arbitrary code as root and gain full control of an affected system.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0125,CWE-20
CVE-2018-0180,Cisco,"IOS Software","Cisco IOS Software Denial-of-Service Vulnerability",2022-03-03,"A vulnerability in the Login Enhancements (Login Block) feature of Cisco IOS Software could allow an unauthenticated, remote attacker to trigger a reload of an affected system, resulting in a denial of service (DoS) condition.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0180,CWE-399
CVE-2018-0179,Cisco,"IOS Software","Cisco IOS Software Denial-of-Service Vulnerability",2022-03-03,"A vulnerability in the Login Enhancements (Login Block) feature of Cisco IOS Software could allow an unauthenticated, remote attacker to trigger a reload of an affected system, resulting in a denial of service (DoS) condition.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0179,CWE-399
CVE-2018-0175,Cisco,"IOS, XR, and XE Software","Cisco IOS, XR, and XE Software Buffer Overflow Vulnerability",2022-03-03,"Format string vulnerability in the Link Layer Discovery Protocol (LLDP) subsystem of Cisco IOS Software, Cisco IOS XE Software, and Cisco IOS XR Software could allow an unauthenticated, adjacent attacker to cause a denial of service (DoS) condition or execute arbitrary code with elevated privileges on an affected device.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0175,CWE-119
CVE-2018-0174,Cisco,"IOS XE Software","Cisco IOS Software and Cisco IOS XE Software Improper Input Validation Vulnerability",2022-03-03,"A vulnerability in the DHCP option 82 encapsulation functionality of Cisco IOS Software and Cisco IOS XE Software could allow for denial-of-service (DoS).","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0174,CWE-20
CVE-2018-0173,Cisco,"IOS and IOS XE Software","Cisco IOS and IOS XE Software Improper Input Validation Vulnerability",2022-03-03,"A vulnerability in the Cisco IOS Software and Cisco IOS XE Software function that restores encapsulated option 82 information in DHCP Version 4 (DHCPv4) packets can allow for denial-of-service (DoS).","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0173,CWE-20
CVE-2018-0172,Cisco,"IOS and IOS XE Software","Cisco IOS and IOS XE Software Improper Input Validation Vulnerability",2022-03-03,"A vulnerability in the DHCP option 82 encapsulation functionality of Cisco IOS Software and Cisco IOS XE Software could allow for denial-of-service (DoS).","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0172,CWE-20
CVE-2018-0167,Cisco,"IOS, XR, and XE Software","Cisco IOS, XR, and XE Software Buffer Overflow Vulnerability",2022-03-03,"There is a buffer overflow vulnerability in the Link Layer Discovery Protocol (LLDP) subsystem of Cisco IOS Software, Cisco IOS XE Software, and Cisco IOS XR Software which could allow an unauthenticated, adjacent attacker to cause a denial of service (DoS) condition or execute arbitrary code.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0167,CWE-119
CVE-2018-0161,Cisco,"IOS Software","Cisco IOS Software Resource Management Errors Vulnerability",2022-03-03,"A vulnerability in the Simple Network Management Protocol (SNMP) subsystem of Cisco IOS Software running on certain models of Cisco Catalyst Switches could allow an authenticated, remote attacker to cause a denial-of-service (DoS) condition.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0161,CWE-399
CVE-2018-0159,Cisco,"IOS Software and Cisco IOS XE Software","Cisco IOS and XE Software Internet Key Exchange Version 1 Denial-of-Service Vulnerability",2022-03-03,"A vulnerability in the implementation of Internet Key Exchange Version 1 (IKEv1) functionality in Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause an affected device to reload, resulting in a denial-of-service (DoS) condition.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0159,CWE-20
CVE-2018-0158,Cisco,"IOS Software and Cisco IOS XE Software","Cisco IOS and XE Software Internet Key Exchange Memory Leak Vulnerability",2022-03-03,"A vulnerability in the implementation of Internet Key Exchange Version 1 (IKEv1) functionality in Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause an affected device to reload, resulting in a denial-of-service (DoS) condition.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0158,CWE-20
CVE-2018-0156,Cisco,"IOS Software and Cisco IOS XE Software","Cisco IOS Software and Cisco IOS XE Software Smart Install Denial-of-Service Vulnerability",2022-03-03,"A vulnerability in the Smart Install feature of Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, remote attacker to trigger a reload of an affected device, resulting in a denial-of-service (DoS) condition.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0156,CWE-399
CVE-2018-0155,Cisco,"Catalyst 4500 Series Switches and Cisco Catalyst 4500-X Series Switches","Cisco Catalyst Bidirectional Forwarding Detection Denial-of-Service Vulnerability",2022-03-03,"A vulnerability in the Bidirectional Forwarding Detection (BFD) offload implementation of Cisco Catalyst 4500 Series Switches and Cisco Catalyst 4500-X Series Switches could allow an unauthenticated, remote attacker to cause a crash of the iosd process, causing a denial-of-service (DoS) condition.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0155,CWE-388
CVE-2018-0154,Cisco,"IOS Software","Cisco IOS Software Integrated Services Module for VPN Denial-of-Service Vulnerability",2022-03-03,"A vulnerability in the crypto engine of the Cisco Integrated Services Module for VPN (ISM-VPN) running Cisco IOS Software could allow an unauthenticated, remote attacker to cause a denial-of-service (DoS) condition.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0154,CWE-399
CVE-2018-0151,Cisco,"IOS and IOS XE Software","Cisco IOS Software and Cisco IOS XE Software Quality of Service Remote Code Execution Vulnerability",2022-03-03,"A vulnerability in the quality of service (QoS) subsystem of Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition or execute arbitrary code with elevated privileges.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0151,CWE-119
CVE-2018-0171,Cisco,"IOS and IOS XE","Cisco IOS and IOS XE Software Smart Install Remote Code Execution Vulnerability",2021-11-03,"Cisco IOS and IOS XE Software improperly validates packet data, allowing an unauthenticated, remote attacker to trigger a reload of an affected device, cause a denial-of-service (DoS) condition, or perform code execution on the affected device.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-0171,CWE-20
