cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2020-25078,D-Link,"DCS-2530L and DCS-2670L Devices","D-Link DCS-2530L and DCS-2670L Devices Unspecified Vulnerability",2025-08-05,"D-Link DCS-2530L and DCS-2670L devices contains an unspecified vulnerability that could allow for remote administrator password disclosure. The impacted products could be end-of-life (EoL) and/or end-of-service (EoS). Users should discontinue product utilization.","Apply mitigations per vendor instructions, follow applicable BOD 22-01 guidance for cloud services, or discontinue use of the product if mitigations are unavailable.",2025-08-26,Unknown,"https://support.dlink.com/productinfo.aspx?m=DCS-2530L ; https://supportannouncement.us.dlink.com/announcement/publication.aspx?name=SAP10180 ; https://nvd.nist.gov/vuln/detail/CVE-2020-25078",
CVE-2020-25079,D-Link,"DCS-2530L and DCS-2670L Devices","D-Link DCS-2530L and DCS-2670L Command Injection Vulnerability",2025-08-05,"D-Link DCS-2530L and DCS-2670L devices contains a command injection vulnerability in the cgi-bin/ddns_enc.cgi. The impacted products could be end-of-life (EoL) and/or end-of-service (EoS). Users should discontinue product utilization.","Apply mitigations per vendor instructions, follow applicable BOD 22-01 guidance for cloud services, or discontinue use of the product if mitigations are unavailable.",2025-08-26,Unknown,"https://support.dlink.com/productinfo.aspx?m=DCS-2530L ; https://supportannouncement.us.dlink.com/announcement/publication.aspx?name=SAP10180 ; https://nvd.nist.gov/vuln/detail/CVE-2020-25079",CWE-77
CVE-2020-29574,Sophos,CyberoamOS,"CyberoamOS (CROS) SQL Injection Vulnerability",2025-02-06,"CyberoamOS (CROS) contains a SQL injection vulnerability in the WebAdmin that allows an unauthenticated attacker to execute arbitrary SQL statements remotely.","The impacted product is end-of-life (EoL) and/or end-of-service (EoS). Users should discontinue utilization of the product.",2025-02-27,Unknown,"https://support.sophos.com/support/s/article/KBA-000007526 ; https://nvd.nist.gov/vuln/detail/CVE-2020-29574",CWE-89
CVE-2020-2883,Oracle,"WebLogic Server","Oracle WebLogic Server Unspecified Vulnerability",2025-01-07,"Oracle WebLogic Server, a product within the Fusion Middleware suite, contains an unspecified vulnerability exploitable by an unauthenticated attacker with network access via IIOP or T3.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2025-01-28,Unknown,"https://www.oracle.com/security-alerts/cpuapr2020.html ; https://nvd.nist.gov/vuln/detail/CVE-2020-2883",
CVE-2020-2551,Oracle,"Fusion Middleware","Oracle Fusion Middleware Unspecified Vulnerability",2023-11-16,"Oracle Fusion Middleware contains an unspecified vulnerability in the WLS Core Components that allows an unauthenticated attacker with network access via IIOP to compromise the WebLogic Server.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2023-12-07,Unknown,"https://www.oracle.com/security-alerts/cpujan2020.html; https://nvd.nist.gov/vuln/detail/CVE-2020-2551",
CVE-2020-28949,PEAR,Archive_Tar,"PEAR Archive_Tar Deserialization of Untrusted Data Vulnerability",2022-08-25,"PEAR Archive_Tar allows an unserialization attack because phar: is blocked but PHAR: is not blocked. PEAR stands for PHP Extension and Application Repository and it is an open-source framework and distribution system for reusable PHP components with known usage in third-party products such as Drupal Core and Red Hat Linux.","Apply updates per vendor instructions.",2022-09-15,Unknown,"https://pear.php.net/bugs/bug.php?id=27002, https://www.drupal.org/sa-core-2020-013, https://access.redhat.com/security/cve/cve-2020-28949; https://nvd.nist.gov/vuln/detail/CVE-2020-28949",CWE-74
CVE-2020-2509,QNAP,"QNAP Network-Attached Storage (NAS)","QNAP Network-Attached Storage (NAS) Command Injection Vulnerability",2022-04-11,"QNAP NAS devices contain a command injection vulnerability which could allow attackers to perform remote code execution.","Apply updates per vendor instructions.",2022-05-02,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-2509,"CWE-77, CWE-78"
CVE-2020-25223,Sophos,"SG UTM","Sophos SG UTM Remote Code Execution Vulnerability",2022-03-25,"A remote code execution vulnerability exists in the WebAdmin of Sophos SG UTM.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-25223,CWE-78
CVE-2020-2506,"QNAP Systems",Helpdesk,"QNAP Helpdesk Improper Access Control Vulnerability",2022-03-25,"QNAP Helpdesk contains an improper access control vulnerability which could allow an attacker to gain privileges or to read sensitive information.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-2506,CWE-284
CVE-2020-2021,"Palo Alto Networks",PAN-OS,"Palo Alto Networks PAN-OS Authentication Bypass Vulnerability",2022-03-25,"Palo Alto Networks PAN-OS contains a vulnerability in SAML which allows an attacker to bypass authentication.","Apply updates per vendor instructions.",2022-04-15,Known,https://nvd.nist.gov/vuln/detail/CVE-2020-2021,CWE-347
