cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2019-0344,SAP,"Commerce Cloud","SAP Commerce Cloud Deserialization of Untrusted Data Vulnerability",2024-09-30,"SAP Commerce Cloud (formerly known as Hybris) contains a deserialization of untrusted data vulnerability within the mediaconversion and virtualjdbc extension that allows for code injection.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-10-21,Unknown,"https://web.archive.org/web/20191214053020/https://wiki.scn.sap.com/wiki/pages/viewpage.action?pageId=523998017 ; https://nvd.nist.gov/vuln/detail/CVE-2019-0344",CWE-502
CVE-2019-0676,Microsoft,"Internet Explorer","Microsoft Internet Explorer Information Disclosure Vulnerability",2022-05-23,"An information disclosure vulnerability exists when Internet Explorer improperly handles objects in memory. An attacker who successfully exploited this vulnerability could test for the presence of files on disk.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0676,
CVE-2019-0703,Microsoft,Windows,"Microsoft Windows SMB Information Disclosure Vulnerability",2022-05-23,"An information disclosure vulnerability exists in the way that the Windows SMB Server handles certain requests, which could lead to information disclosure from the server.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0703,
CVE-2019-0880,Microsoft,Windows,"Microsoft Windows Privilege Escalation Vulnerability",2022-05-23,"A local elevation of privilege vulnerability exists in how splwow64.exe handles certain calls. An attacker who successfully exploited the vulnerability could elevate privileges on an affected system from low-integrity to medium-integrity.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0880,
CVE-2019-0903,Microsoft,"Graphics Device Interface (GDI)","Microsoft GDI Remote Code Execution Vulnerability",2022-03-25,"A remote code execution vulnerability exists in the way that the Windows Graphics Device Interface (GDI) handles objects in the memory. An attacker who successfully exploited this vulnerability could take control of the affected system.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0903,
CVE-2019-0841,Microsoft,Windows,"Microsoft Windows AppX Deployment Service (AppXSVC) Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when Windows AppXSVC improperly handles hard links. An attacker who successfully exploited this vulnerability could run processes in an elevated context.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-0841,CWE-59
CVE-2019-0543,Microsoft,Windows,"Microsoft Windows Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when Windows improperly handles authentication requests. An attacker who successfully exploited this vulnerability could run processes in an elevated context.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-0543,CWE-287
CVE-2019-0752,Microsoft,"Internet Explorer","Microsoft Internet Explorer Type Confusion Vulnerability",2022-02-15,"A remote code execution vulnerability exists in the way that the scripting engine handles objects in memory in Internet Explorer","Apply updates per vendor instructions.",2022-08-15,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-0752,CWE-843
CVE-2019-0193,Apache,Solr,"Apache Solr DataImportHandler Code Injection Vulnerability",2021-12-10,"The optional Apache Solr module DataImportHandler contains a code injection vulnerability.","Apply updates per vendor instructions.",2022-06-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0193,CWE-94
CVE-2019-0211,Apache,"HTTP Server","Apache HTTP Server Privilege Escalation Vulnerability",2021-11-03,"Apache HTTP Server, with MPM event, worker or prefork, code executing in less-privileged child processes or threads (including scripts executed by an in-process scripting interpreter) could execute code with the privileges of the parent process (usually root) by manipulating the scoreboard.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0211,CWE-416
CVE-2019-0708,Microsoft,"Remote Desktop Services","Microsoft Remote Desktop Services Remote Code Execution Vulnerability",2021-11-03,"Microsoft Remote Desktop Services, formerly known as Terminal Service, contains an unspecified vulnerability that allows an unauthenticated attacker to connect to the target system using RDP and send specially crafted requests. Successful exploitation allows for remote code execution. The vulnerability is also known under the moniker of BlueKeep.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0708,CWE-416
CVE-2019-0803,Microsoft,Win32k,"Microsoft Win32k Privilege Escalation Vulnerability",2021-11-03,"Microsoft Win32k contains an unspecified vulnerability due to it failing to properly handle objects in memory causing privilege escalation. Successful exploitation allows an attacker to run code in kernel mode.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0803,
CVE-2019-0859,Microsoft,Win32k,"Microsoft Win32k Privilege Escalation Vulnerability",2021-11-03,"Microsoft Win32k fails to properly handle objects in memory causing privilege escalation. Successful exploitation allows an attacker to run code in kernel mode.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0859,
CVE-2019-0797,Microsoft,Win32k,"Microsoft Win32k Privilege Escalation Vulnerability",2021-11-03,"Microsoft Win32k contains a privilege escalation vulnerability when the Win32k component fails to properly handle objects in memory. Successful exploitation allows an attacker to execute code in kernel mode.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0797,
CVE-2019-0541,Microsoft,MSHTML,"Microsoft MSHTML Remote Code Execution Vulnerability",2021-11-03,"Microsoft MSHTML engine contains an improper input validation vulnerability that allows for remote code execution vulnerability.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0541,CWE-77
CVE-2019-0604,Microsoft,SharePoint,"Microsoft SharePoint Remote Code Execution Vulnerability",2021-11-03,"Microsoft SharePoint fails to check the source markup of an application package. An attacker who successfully exploits the vulnerability could run remote code in the context of the SharePoint application pool and the SharePoint server farm account.","Apply updates per vendor instructions.",2022-05-03,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-0604,CWE-20
CVE-2019-0808,Microsoft,Win32k,"Microsoft Win32k Privilege Escalation Vulnerability",2021-11-03,"Microsoft Win32k contains a privilege escalation vulnerability due to the component failing to properly handle objects in memory. Successful exploitation allows an attacker to run code in kernel mode.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0808,
CVE-2019-0863,Microsoft,Windows,"Microsoft Windows Error Reporting (WER) Privilege Escalation Vulnerability",2021-11-03,"Microsoft Windows Error Reporting (WER) contains a privilege escalation vulnerability due to the way it handles files, allowing for code execution in kernel mode.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0863,
